SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1689776,252083,Consumer loans,5393.385,51750.0,46575.0,5175.0,51750.0,SUNDAY,12,Y,1,0.1089090909090909,,,XAP,Refused,-2361,Cash through the bank,LIMIT,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,61,Consumer electronics,10.0,middle,POS household with interest,,,,,,
2515565,339698,Cash loans,13985.1,103500.0,125527.5,0.0,103500.0,SATURDAY,11,Y,1,0.0,,,XNA,Refused,-2090,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
1519866,305700,Consumer loans,12452.31,87480.0,93640.5,0.0,87480.0,FRIDAY,6,Y,1,0.0,,,XAP,Approved,-488,XNA,XAP,,New,Computers,POS,XNA,Country-wide,138,Consumer electronics,8.0,low_action,POS household without interest,365243.0,-457.0,-247.0,-247.0,-241.0,0.0
1138024,259912,Consumer loans,4099.59,73462.95,88006.5,0.45,73462.95,SATURDAY,13,Y,1,5.568775069365644e-06,,,XAP,Refused,-1733,Cash through the bank,HC,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1000,Consumer electronics,24.0,low_action,POS household without interest,,,,,,
2361094,162770,Cash loans,4907.25,67500.0,67500.0,0.0,67500.0,MONDAY,11,Y,1,0.0,,,XNA,Refused,-2913,XNA,SCO,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,20.0,middle,Cash Street: middle,,,,,,
1764155,139354,Cash loans,26641.26,450000.0,545040.0,,450000.0,WEDNESDAY,17,Y,1,,,,XNA,Canceled,-86,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
1703779,438058,Consumer loans,,40675.5,40675.5,0.0,40675.5,THURSDAY,10,Y,1,0.0,,,XAP,Unused offer,-1058,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,20,Connectivity,,XNA,POS mobile with interest,,,,,,
1402340,250067,Cash loans,,0.0,0.0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-209,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2436429,253491,Cash loans,8681.49,67500.0,81391.5,,67500.0,SATURDAY,14,Y,1,,,,XNA,Approved,-1448,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1418.0,-1088.0,-1118.0,-1111.0,1.0
2254066,255135,Cash loans,10247.67,94500.0,128065.5,0.0,94500.0,MONDAY,10,Y,1,0.0,,,Medicine,Approved,-2118,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-2087.0,-1397.0,-1397.0,-1391.0,0.0
2829368,138090,Cash loans,,0.0,0.0,,,MONDAY,18,Y,1,,,,XNA,Canceled,-108,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2082183,184908,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-341,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1363794,250178,Consumer loans,6493.365,59089.5,59089.5,0.0,59089.5,TUESDAY,18,Y,1,0.0,,,XAP,Approved,-568,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-530.0,-260.0,-260.0,-255.0,0.0
1736051,444984,Cash loans,21888.0,450000.0,450000.0,,450000.0,THURSDAY,17,Y,1,,,,XNA,Approved,-1061,Cash through the bank,XAP,Family,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,365243.0,-1031.0,379.0,-731.0,-722.0,0.0
2100452,276470,Cash loans,16677.495,315000.0,420511.5,,315000.0,TUESDAY,11,Y,1,,,,XNA,Approved,-797,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-767.0,283.0,-257.0,-253.0,1.0
2099343,430569,Consumer loans,14592.69,162126.0,145912.5,16213.5,162126.0,SATURDAY,15,Y,1,0.1089151367118504,,,XAP,Approved,-710,Cash through the bank,XAP,,Repeater,Medical Supplies,POS,XNA,Stone,100,Industry,12.0,middle,POS industry with interest,365243.0,-674.0,-344.0,-344.0,-338.0,0.0
1269834,448183,Revolving loans,16875.0,337500.0,337500.0,,337500.0,THURSDAY,10,Y,1,,,,XAP,Refused,-210,XNA,HC,Unaccompanied,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),20,XNA,0.0,XNA,Card Street,,,,,,
1407639,274630,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-126,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2730454,199042,Consumer loans,4221.81,42885.0,42817.5,4500.0,42885.0,FRIDAY,15,Y,1,0.1035749794665629,,,XAP,Approved,-1363,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,14.0,high,POS mobile with interest,365243.0,-1327.0,-937.0,-937.0,-934.0,0.0
1215074,423835,Cash loans,,0.0,0.0,,,MONDAY,5,Y,1,,,,XNA,Canceled,-179,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2815255,101125,Cash loans,,0.0,0.0,,,SATURDAY,15,Y,1,,,,XNA,Canceled,-67,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1514115,328733,Consumer loans,9657.54,83673.0,83254.5,8370.0,83673.0,FRIDAY,17,Y,1,0.0994896660728397,,,XAP,Approved,-1035,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,78,Connectivity,12.0,high,POS mobile with interest,365243.0,-994.0,-664.0,-694.0,-683.0,0.0
2723170,124311,Consumer loans,12751.425,125001.0,124380.0,12501.0,125001.0,FRIDAY,11,Y,1,0.0994639537594366,,,XAP,Approved,-510,Cash through the bank,XAP,,Refreshed,Clothing and Accessories,POS,XNA,Country-wide,195,Clothing,12.0,middle,POS industry with interest,365243.0,-479.0,-149.0,-329.0,-326.0,0.0
1563685,269847,Revolving loans,11250.0,225000.0,225000.0,,225000.0,MONDAY,16,Y,1,,,,XAP,Approved,-910,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,-238.0,0.0
1913623,455408,Cash loans,18250.2,90000.0,90000.0,,90000.0,TUESDAY,12,Y,1,,,,Other,Refused,-556,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,,,,,,
2040075,118511,Cash loans,25490.34,112500.0,130324.5,,112500.0,THURSDAY,15,Y,1,,,,XNA,Approved,-1083,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-1053.0,-903.0,-903.0,-898.0,1.0
2220246,180345,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,18,Y,1,,,,XAP,Approved,-68,XNA,XAP,Other_A,Repeater,XNA,Cards,walk-in,Country-wide,250,Consumer electronics,0.0,XNA,Card Street,,,,,,
1780131,129584,Consumer loans,3294.0,17955.0,16155.0,1800.0,17955.0,SATURDAY,11,Y,1,0.1091820460241512,,,XAP,Approved,-1784,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,54,Connectivity,6.0,high,POS mobile with interest,365243.0,-1749.0,-1599.0,-1599.0,-1594.0,0.0
2309465,140863,Consumer loans,30422.565,519291.0,586260.0,0.0,519291.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-801,Cash through the bank,XAP,Family,New,Construction Materials,POS,XNA,Stone,2037,Construction,24.0,low_normal,POS industry with interest,365243.0,-768.0,-78.0,-108.0,-100.0,0.0
1318775,179016,Cash loans,32601.015,765000.0,916470.0,,765000.0,TUESDAY,16,Y,1,,,,XNA,Refused,-20,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),1,XNA,60.0,middle,Cash X-Sell: middle,,,,,,
2167726,226999,Consumer loans,11030.625,134955.0,156330.0,0.0,134955.0,WEDNESDAY,19,Y,1,0.0,,,XAP,Approved,-660,Cash through the bank,XAP,,Refreshed,Photo / Cinema Equipment,POS,XNA,Regional / Local,100,Connectivity,18.0,middle,POS mobile with interest,365243.0,-621.0,-111.0,-111.0,-103.0,0.0
1586063,293397,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,17,Y,1,,,,XAP,Approved,-283,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-280.0,-234.0,365243.0,365243.0,365243.0,0.0
1358941,317600,Consumer loans,10770.975,109894.5,121500.0,0.0,109894.5,WEDNESDAY,15,Y,1,0.0,,,XAP,Approved,-436,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,40,Connectivity,12.0,low_action,POS mobile without interest,365243.0,-404.0,-74.0,-74.0,-68.0,0.0
1276354,379977,Consumer loans,25938.495,302377.5,257377.5,45000.0,302377.5,SUNDAY,14,Y,1,0.1620791590283367,,,XAP,Approved,-611,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,100,Consumer electronics,12.0,middle,POS household with interest,365243.0,-577.0,-247.0,-247.0,-240.0,0.0
1196765,244727,Cash loans,,0.0,0.0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-235,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2724634,183949,Revolving loans,4500.0,0.0,765000.0,,,THURSDAY,13,N,0,,,,XAP,Refused,-373,XNA,HC,,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0.0,XNA,Card X-Sell,,,,,,
1076806,117861,Consumer loans,21487.59,212805.0,211284.0,21280.5,212805.0,SUNDAY,12,Y,1,0.0996557905050387,,,XAP,Approved,-2519,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,3650,Consumer electronics,14.0,high,POS household with interest,365243.0,-2488.0,-2098.0,-2098.0,-2092.0,1.0
1038091,258658,Cash loans,13072.185,90000.0,110146.5,,90000.0,MONDAY,12,Y,1,,,,Repairs,Refused,-491,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),5,XNA,12.0,high,Cash Street: high,,,,,,
2098348,327322,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-59,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1667222,149597,Consumer loans,17832.465,247500.0,272002.5,0.0,247500.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-483,Cash through the bank,XAP,,New,Clothing and Accessories,POS,XNA,Stone,40,Clothing,18.0,low_normal,POS industry with interest,365243.0,-452.0,58.0,365243.0,365243.0,0.0
1798809,309056,Consumer loans,22570.65,322470.0,290223.0,32247.0,322470.0,WEDNESDAY,14,Y,1,0.1089090909090909,,,XAP,Approved,-511,Cash through the bank,XAP,,New,Furniture,POS,XNA,Regional / Local,411,Furniture,18.0,middle,POS industry with interest,365243.0,-479.0,31.0,365243.0,365243.0,0.0
2469632,284813,Cash loans,5745.42,67500.0,74182.5,,67500.0,MONDAY,10,Y,1,,,,XNA,Approved,-394,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-364.0,146.0,365243.0,365243.0,1.0
1880653,233352,Cash loans,11516.67,90000.0,95940.0,,90000.0,WEDNESDAY,16,Y,1,,,,Repairs,Approved,-646,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-616.0,-286.0,-466.0,-460.0,1.0
2473277,343214,Cash loans,,0.0,0.0,,,FRIDAY,18,Y,1,,,,XNA,Canceled,-359,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2164027,380110,Consumer loans,15231.15,138465.0,138465.0,0.0,138465.0,THURSDAY,12,Y,1,0.0,,,XAP,Approved,-684,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,140,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-653.0,-383.0,-563.0,-555.0,0.0
2291920,261332,Consumer loans,6180.84,137047.5,137047.5,0.0,137047.5,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-1497,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,648,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1465.0,-775.0,-805.0,-803.0,0.0
1336401,108842,Cash loans,31545.675,675000.0,756081.0,,675000.0,SATURDAY,8,Y,1,,,,XNA,Approved,-1165,XNA,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-1130.0,100.0,365243.0,365243.0,0.0
1355797,152312,Cash loans,27346.5,450000.0,450000.0,,450000.0,MONDAY,7,Y,1,,,,XNA,Approved,-4,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,high,Cash X-Sell: high,,,,,,
2411554,210567,Consumer loans,6385.185,69796.35,62914.5,13955.85,69796.35,SUNDAY,15,Y,1,0.1977249923232606,0.1607163096452454,0.715644820295983,XAP,Approved,-556,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,12.0,middle,POS mobile with interest,365243.0,-521.0,-191.0,-491.0,-486.0,0.0
2466052,176896,Consumer loans,6498.81,31455.0,33421.5,3145.5,31455.0,WEDNESDAY,13,Y,1,0.0936837983576846,,,XAP,Approved,-579,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,6.0,high,POS mobile with interest,365243.0,-548.0,-398.0,-398.0,-386.0,0.0
1022618,284791,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-140,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1943916,289386,Cash loans,,0.0,0.0,,,THURSDAY,7,Y,1,,,,XNA,Canceled,-258,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1901578,421630,Cash loans,13531.185,229500.0,322519.5,,229500.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-764,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-734.0,496.0,365243.0,365243.0,1.0
2429328,300063,Consumer loans,6544.8,54540.0,54540.0,0.0,54540.0,MONDAY,9,Y,1,0.0,,,XAP,Approved,-389,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Stone,36,Consumer electronics,10.0,middle,POS household with interest,365243.0,-357.0,-87.0,-87.0,-82.0,0.0
1399488,371862,Revolving loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XAP,Canceled,-318,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2161049,357281,Consumer loans,11374.2,40680.0,42111.0,0.0,40680.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-1052,Cash through the bank,XAP,Other_B,Repeater,Vehicles,POS,XNA,Stone,309,Industry,4.0,middle,POS other with interest,365243.0,-993.0,-903.0,-903.0,-892.0,0.0
1252827,231387,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-358,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2718603,295004,Cash loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-174,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1058342,116076,Consumer loans,6930.09,61425.0,59845.5,6142.5,61425.0,TUESDAY,16,Y,1,0.1013781431334622,,,XAP,Approved,-2276,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,137,Furniture,10.0,middle,POS industry with interest,365243.0,-2243.0,-1973.0,-2093.0,-2089.0,1.0
2262117,337067,Consumer loans,10837.485,80550.0,78475.5,8055.0,80550.0,SATURDAY,11,Y,1,0.1013819089538055,,,XAP,Approved,-1834,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Stone,23,Consumer electronics,10.0,high,POS household with interest,365243.0,-1798.0,-1528.0,-1528.0,-1525.0,0.0
2799113,382597,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-350,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1432508,381941,Consumer loans,9948.06,60705.0,51705.0,9000.0,60705.0,SATURDAY,12,Y,1,0.1614664060920547,,,XAP,Refused,-2341,Cash through the bank,LIMIT,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1012,Consumer electronics,6.0,high,POS household with interest,,,,,,
1454644,217199,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-280,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2707609,406568,Cash loans,18475.83,218461.05,286780.05,,218461.05,MONDAY,12,Y,1,,,,XNA,Approved,-1000,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-970.0,-280.0,-340.0,-324.0,1.0
1287911,212980,Consumer loans,8337.06,63855.0,69475.5,0.0,63855.0,THURSDAY,12,Y,1,0.0,,,XAP,Approved,-487,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,10.0,middle,POS household with interest,365243.0,-430.0,-160.0,-160.0,-155.0,0.0
1581061,319352,Cash loans,16073.19,225000.0,296280.0,,225000.0,FRIDAY,9,Y,1,,,,XNA,Refused,-28,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
2834997,269958,Consumer loans,2982.645,25155.0,24876.0,2520.0,25155.0,TUESDAY,18,Y,1,0.1001791900609245,,,XAP,Approved,-1910,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,29,Connectivity,12.0,high,POS mobile with interest,365243.0,-1857.0,-1527.0,-1527.0,-1520.0,0.0
2246706,419897,Revolving loans,11250.0,0.0,225000.0,,,SATURDAY,17,Y,1,,,,XAP,Approved,-753,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-194.0,0.0
2169294,273895,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-375,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2346654,157092,Revolving loans,11250.0,225000.0,225000.0,,225000.0,TUESDAY,14,Y,1,,,,XAP,Refused,-371,XNA,HC,,New,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
2306860,284066,Consumer loans,5628.78,58617.0,52753.5,5863.5,58617.0,SATURDAY,9,Y,1,0.1089425345113967,,,XAP,Approved,-1718,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,180,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1687.0,-1357.0,-1357.0,-1353.0,0.0
1722971,196356,Consumer loans,19953.225,119457.0,103707.0,15750.0,119457.0,TUESDAY,18,Y,1,0.1435929398710985,,,XAP,Approved,-2446,Cash through the bank,XAP,"Spouse, partner",Repeater,Furniture,POS,XNA,Stone,7035,Furniture,6.0,high,POS industry with interest,365243.0,-2415.0,-2265.0,-2265.0,-2259.0,0.0
1882491,338590,Revolving loans,15750.0,315000.0,315000.0,,315000.0,FRIDAY,12,Y,1,,,,XAP,Refused,-455,XNA,LIMIT,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1487767,146093,Consumer loans,13644.855,51516.0,47893.5,5152.5,51516.0,MONDAY,15,Y,1,0.1057863158219452,,,XAP,Approved,-2775,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,27,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2744.0,-2654.0,-2654.0,-2650.0,1.0
2299759,151435,Consumer loans,6410.25,30780.0,22500.0,9000.0,30780.0,SATURDAY,12,Y,1,0.311168831168831,,,XAP,Approved,-2449,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2418.0,-2328.0,-2328.0,-2322.0,1.0
1660924,238789,Consumer loans,5349.825,32715.0,34875.0,0.0,32715.0,MONDAY,10,Y,1,0.0,,,XAP,Approved,-1373,XNA,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,47,Furniture,8.0,high,POS industry with interest,365243.0,-1342.0,-1132.0,-1132.0,-1129.0,0.0
2081724,174439,Consumer loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XAP,Canceled,-509,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,POS other with interest,,,,,,
2771282,247569,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Refused,-302,XNA,HC,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),6,XNA,,XNA,Cash,,,,,,
2004846,429083,Consumer loans,3912.795,33070.5,32634.0,3375.0,33070.5,THURSDAY,10,Y,1,0.1020767535388879,,,XAP,Approved,-2335,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,12.0,high,POS mobile with interest,365243.0,-2298.0,-1968.0,-1968.0,-1954.0,0.0
1631100,407023,Cash loans,19307.61,598500.0,598500.0,,598500.0,TUESDAY,7,Y,1,,,,XNA,Refused,-380,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2622930,263083,Cash loans,16420.005,225000.0,321142.5,,225000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-822,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-792.0,258.0,-342.0,-334.0,1.0
1634456,168953,Cash loans,22741.74,207000.0,220662.0,,207000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-777,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-747.0,-417.0,-417.0,-409.0,1.0
2059767,285422,Cash loans,22888.125,450000.0,544437.0,,450000.0,MONDAY,14,Y,1,,,,Repairs,Refused,-477,Cash through the bank,VERIF,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
1364769,324300,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,19,Y,1,,,,XAP,Approved,-175,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,500,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1036237,350775,Consumer loans,13675.41,124335.0,122980.5,12433.5,124335.0,SATURDAY,14,Y,1,0.0999986103222843,,,XAP,Approved,-2211,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,24,Connectivity,12.0,high,POS mobile with interest,365243.0,-2180.0,-1850.0,-1940.0,-1937.0,1.0
2221093,410464,Consumer loans,13085.82,111483.0,123255.0,0.0,111483.0,WEDNESDAY,13,Y,1,0.0,,,XAP,Approved,-1062,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2000,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1031.0,-701.0,-1031.0,-1023.0,0.0
1301423,359279,Consumer loans,7395.48,46980.0,39442.5,9396.0,46980.0,SUNDAY,15,Y,1,0.209529329971604,,,XAP,Approved,-2594,Cash through the bank,XAP,Children,Repeater,Consumer Electronics,POS,XNA,Country-wide,1628,Consumer electronics,6.0,middle,POS household without interest,365243.0,-2563.0,-2413.0,-2413.0,-2405.0,1.0
1478644,247503,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-462,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1890301,443439,Consumer loans,5613.435,26955.0,26379.0,1620.0,26955.0,SATURDAY,17,Y,1,0.0630139388095029,,,XAP,Approved,-2770,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Country-wide,1628,Consumer electronics,5.0,low_normal,POS household without interest,365243.0,-2739.0,-2619.0,-2619.0,-2615.0,1.0
1009433,103586,Cash loans,6024.105,45000.0,54580.5,0.0,45000.0,TUESDAY,14,Y,1,0.0,,,XNA,Approved,-2109,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,high,Cash Street: high,365243.0,-2079.0,-1749.0,-1749.0,-1747.0,1.0
1519415,385509,Consumer loans,3782.385,31455.0,18846.0,13500.0,31455.0,THURSDAY,16,Y,1,0.4545454545454544,,,XAP,Approved,-2547,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,10,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2516.0,-2366.0,-2396.0,-2390.0,1.0
1783237,322095,Consumer loans,2559.51,27742.5,24966.0,2776.5,27742.5,TUESDAY,17,Y,1,0.1089974194499742,,,XAP,Approved,-846,XNA,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,1578,Consumer electronics,12.0,middle,POS household with interest,365243.0,-815.0,-485.0,-545.0,-540.0,0.0
