SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1233167,206436,0.0,89,-1321.0,-1321.0,1.26,1.26
2790311,443984,1.0,3,-1646.0,-1711.0,2933.505,2933.505
1955691,309713,1.0,18,-758.0,-759.0,12086.685,12086.685
2482241,175538,1.0,4,-394.0,-399.0,9989.19,9989.19
2465551,258777,1.0,19,-796.0,-801.0,31014.765,31014.765
2783725,355708,1.0,5,-2687.0,-2725.0,16406.55,16406.55
2309172,399009,1.0,13,-1508.0,-1534.0,12734.19,12734.19
2618069,103653,0.0,28,-721.0,-721.0,8560.035,8560.035
1439723,446783,1.0,18,-398.0,-397.0,24750.0,24750.0
1468194,291589,1.0,20,-536.0,-542.0,34110.0,34110.0
1717657,174724,0.0,37,-2383.0,-2383.0,1125.0,1125.0
1701761,349534,1.0,13,-372.0,-390.0,44131.095,44131.095
1011797,231618,1.0,12,-1097.0,-1100.0,4710.96,4710.96
2738092,243265,1.0,4,-886.0,-929.0,5061.015,5061.015
2672471,228277,1.0,2,-663.0,-672.0,12292.65,12292.65
1315175,201581,1.0,8,-2307.0,-2312.0,2685.15,2194.155
2598680,236585,1.0,1,-534.0,-534.0,33386.04,371997.0
2703426,378257,1.0,4,-2368.0,-2378.0,3876.75,3876.75
1229530,293083,1.0,2,-761.0,-769.0,27391.005,27391.005
2578317,417303,1.0,1,-655.0,-661.0,52483.32,52483.32
2037444,193634,0.0,37,-1840.0,-1840.0,14862.825,14862.825
2805015,438321,1.0,5,-1201.0,-1247.0,62091.135,62091.135
1146886,378004,1.0,14,-763.0,-801.0,14368.725,14368.725
1411269,374088,2.0,17,-164.0,-173.0,159395.355,159395.355
2666179,171073,1.0,1,-191.0,-201.0,18260.595,18260.595
2253877,218869,0.0,8,-518.0,-518.0,1119.555,1119.555
1498544,301385,0.0,76,-1498.0,-1498.0,145.035,145.035
2813938,151824,1.0,2,-2486.0,-2483.0,26945.505,26945.505
2768506,272516,1.0,5,-8.0,-6.0,47914.56,128.07
2736601,355436,1.0,4,-2434.0,-2441.0,12727.62,12727.62
1845812,319668,1.0,9,-715.0,-717.0,13817.88,13817.88
2789626,327281,1.0,2,-787.0,-797.0,5405.22,5405.22
2696474,387582,1.0,1,-203.0,-215.0,17080.38,17080.38
2066228,250361,1.0,5,-2538.0,-2513.0,10563.66,147.465
2599796,238060,1.0,10,-1904.0,-1926.0,11687.355,11687.355
2788015,448291,1.0,8,-602.0,-604.0,32327.64,32327.64
1212797,359311,1.0,8,-686.0,-694.0,9005.805,9005.805
1480928,194666,1.0,24,-902.0,-905.0,4320.63,4320.63
2764362,282684,1.0,2,-102.0,-114.0,34402.815,34402.815
1163871,373782,1.0,8,-551.0,-556.0,14795.82,14795.82
1766344,254651,0.0,37,-2273.0,-2282.0,2577.195,869.355
1969686,362087,1.0,3,-746.0,-782.0,21086.46,21086.46
2571381,455575,1.0,1,-527.0,-530.0,6746.13,6746.13
1055155,281192,0.0,54,-1824.0,-1824.0,155.115,155.115
2700483,165591,1.0,4,-237.0,-279.0,12256.02,12256.02
2123380,303083,1.0,12,-1061.0,-1065.0,30066.57,30066.57
2149426,154330,0.0,78,-869.0,-869.0,879.75,879.75
2800182,411773,1.0,2,-1087.0,-1127.0,3998.205,3998.205
1639919,324033,2.0,6,-270.0,-277.0,46215.63,81000.0
2783495,397988,0.0,29,-1359.0,-1362.0,9000.0,9000.0
1172309,393598,1.0,2,-271.0,-272.0,29164.14,29164.14
2842912,330267,0.0,43,-477.0,-479.0,22500.0,18945.0
1672883,315017,1.0,1,-180.0,-191.0,11359.755,11359.755
1641349,295591,0.0,2,-193.0,-193.0,26523.0,26523.0
2082993,406879,1.0,2,-701.0,-718.0,10378.08,10378.08
1596235,183377,0.0,10,-2491.0,-2491.0,450.0,450.0
2050481,397086,0.0,29,-244.0,-244.0,23407.785,23407.785
2820441,223754,0.0,63,-2176.0,-2202.0,8100.0,8100.0
1214778,158665,1.0,2,-2129.0,-2147.0,8521.2,8521.2
1141777,454806,1.0,17,-236.0,-413.0,22048.29,22048.29
2675605,261291,0.0,46,-912.0,-912.0,96.3,96.3
1134563,264944,1.0,8,-1130.0,-1132.0,13473.045,13473.045
2445963,389884,0.0,69,-787.0,-787.0,1715.94,1715.94
1911570,374975,1.0,1,-878.0,-893.0,12596.535,12596.535
1025648,301293,0.0,141,-427.0,-427.0,1.98,1.98
1365258,104274,1.0,1,-2405.0,-2410.0,5583.06,5583.06
2098911,108060,1.0,10,-117.0,-132.0,6350.85,6350.85
1687823,229548,1.0,21,-943.0,-947.0,3847.95,3847.95
2041892,226065,0.0,13,-2031.0,-1996.0,9000.0,9000.0
2813006,368187,2.0,3,-370.0,-390.0,59043.915,59043.915
1484695,426858,1.0,2,-2634.0,-2645.0,9051.615,8164.26
1516736,108840,1.0,3,-63.0,-87.0,9194.085,9194.085
2463716,433518,0.0,71,-1446.0,-1446.0,685.035,685.035
2436563,102410,1.0,4,-10.0,-11.0,41791.185,41791.185
1376662,393412,1.0,2,-186.0,-197.0,29943.585,29943.585
1769744,180813,0.0,69,-1447.0,-1456.0,5625.0,5625.0
2282020,403655,4.0,103,-2240.0,-2219.0,1350.0,1350.0
1973757,118910,1.0,2,-49.0,-69.0,8629.065,8629.065
2633681,312663,0.0,122,-199.0,-199.0,10394.37,10394.37
1002227,422530,1.0,2,-556.0,-567.0,9229.275,9220.725
1238378,230937,1.0,4,-1966.0,-1973.0,22236.885,22236.885
2117936,195787,0.0,117,-713.0,-713.0,225.0,225.0
1666611,139766,0.0,76,-595.0,-595.0,129.69,129.69
1181180,330966,0.0,30,-2882.0,-2882.0,231.93,231.93
2413255,407267,1.0,19,-29.0,-55.0,5392.8,5392.8
2384029,438696,0.0,27,-1443.0,-1462.0,4500.0,4500.0
1717042,334602,0.0,16,-35.0,-35.0,182.835,182.835
2457853,412135,1.0,1,-2812.0,-2812.0,6614.1,6614.1
1655822,391948,2.0,1,-213.0,-217.0,57173.805,67500.0
2363619,170693,1.0,6,-878.0,-891.0,7983.99,7983.99
1026869,169649,0.0,79,-1762.0,-1762.0,629.37,629.37
1744450,360123,1.0,3,-2571.0,-2571.0,4506.705,4506.705
1839762,298196,3.0,102,-787.0,-718.0,1350.0,1057.905
2652544,176940,1.0,8,-626.0,-624.0,13267.8,13081.59
1129085,270153,0.0,45,-1000.0,-1000.0,157.41,157.41
2273501,146492,0.0,3,-1322.0,-1322.0,11250.0,9000.0
1653407,348471,1.0,12,-1182.0,-1183.0,9209.025,9209.025
2721384,351620,1.0,15,-37.0,-42.0,8575.92,8575.92
1705298,157803,2.0,4,-456.0,-476.0,72770.985,72770.985
1548330,325900,0.0,29,-2620.0,-2630.0,8100.0,8100.0
2014538,380906,0.0,28,-342.0,-342.0,2332.35,2332.35
1230223,381025,1.0,6,-235.0,-260.0,8430.795,8430.795
1214095,375346,1.0,4,-1809.0,-1858.0,5541.93,5541.93
1521983,125998,1.0,7,-932.0,-937.0,8116.875,8116.875
2259315,178181,2.0,8,-391.0,-410.0,27122.715,27122.715
1294594,208017,3.0,102,-717.0,-681.0,1350.0,1350.0
1029625,293381,0.0,58,-263.0,-263.0,1488.015,1488.015
1486561,190034,0.0,37,-1677.0,-1681.0,9000.0,9000.0
1615075,421306,0.0,8,-239.0,-239.0,883.44,883.44
2593175,266919,0.0,21,-2240.0,-2244.0,4500.0,4500.0
2817015,262026,1.0,1,-181.0,-200.0,6130.395,6130.395
1993734,194689,0.0,69,-1987.0,-1987.0,28350.0,28350.0
1185163,148324,1.0,1,-103.0,-128.0,11702.07,11702.07
1191521,136628,0.0,71,-1552.0,-1552.0,5.58,5.58
1480841,347578,1.0,2,-287.0,-302.0,6408.09,6408.09
1026145,230122,1.0,5,-1431.0,-1464.0,10527.975,10527.975
2281994,224250,1.0,5,-224.0,-267.0,3002.85,3002.85
1389860,151235,1.0,19,-466.0,-480.0,29543.31,29543.31
1561014,416757,1.0,3,-969.0,-1000.0,6006.915,6006.915
1381618,409034,1.0,5,-2456.0,-2458.0,3986.73,3986.73
2230248,393993,1.0,6,-634.0,-645.0,16513.605,16513.605
1006830,230268,1.0,6,-21.0,-22.0,9149.13,9149.13
2652774,370167,1.0,1,-1487.0,-1492.0,4916.205,4916.205
2341374,162168,0.0,67,-1511.0,-1512.0,4500.0,4500.0
1205705,103509,1.0,8,-509.0,-513.0,32449.635,32449.635
1745318,136133,1.0,9,-49.0,-59.0,7834.95,7834.95
1762645,127733,1.0,6,-281.0,-287.0,9290.61,27000.0
1799868,241121,4.0,2,-271.0,-274.0,18611.1,36000.0
1623256,370276,0.0,23,-37.0,-41.0,17615.43,17615.43
1666471,376994,1.0,2,-2197.0,-2204.0,12303.0,12303.0
2060123,154012,1.0,8,-1231.0,-1240.0,8216.82,8216.82
1289123,453815,0.0,2,-2611.0,-2633.0,5625.0,5625.0
1895423,180405,3.0,32,-241.0,-261.0,8709.615,7678.485
1973675,343799,1.0,10,-1777.0,-1761.0,9772.515,9769.095
1540436,446785,1.0,5,-157.0,-197.0,17902.575,17902.575
2101100,238222,0.0,65,-67.0,-69.0,22911.48,22911.48
2335585,253026,1.0,12,-1130.0,-1138.0,2931.84,2931.84
1570974,187710,1.0,3,-207.0,-229.0,4462.74,4462.74
1158088,304870,2.0,6,-522.0,-523.0,61296.165,61296.165
2510241,446825,1.0,12,-829.0,-833.0,7377.84,7377.84
1041682,308347,1.0,3,-132.0,-134.0,30051.0,79707.33
2200237,431779,1.0,18,-217.0,-216.0,7183.575,7183.575
2712174,167483,0.0,28,-50.0,-50.0,5.13,5.13
2069499,419743,0.0,7,-467.0,-468.0,10091.655,10091.655
2397939,155704,1.0,11,-1158.0,-1188.0,10125.315,24.75
1492295,347043,1.0,8,-1472.0,-1472.0,8900.685,8900.685
1374948,402296,1.0,5,-579.0,-593.0,40296.465,40296.465
2643371,321430,1.0,14,-2079.0,-2084.0,12441.51,12441.51
1077385,245861,1.0,12,-1726.0,-1737.0,16141.14,16141.14
2792184,375513,0.0,33,-2259.0,-2259.0,1125.0,1125.0
1756463,126932,1.0,17,-704.0,-711.0,21053.43,21053.43
1436481,199638,1.0,8,-1140.0,-1152.0,8193.15,8193.15
1932749,185356,1.0,6,-833.0,-835.0,44696.07,44696.07
2817177,258716,1.0,2,-2581.0,-2588.0,9413.055,9387.495
2584599,250054,2.0,5,-702.0,-711.0,218016.135,218016.135
1569604,124577,1.0,4,-367.0,-371.0,9830.34,9830.34
2111054,389446,1.0,10,-789.0,-789.0,11900.205,11900.205
1592338,210663,1.0,1,-2241.0,-2241.0,26945.505,26945.505
1656141,217360,19.0,19,-136.0,-154.0,44758.845,44758.845
2729645,146816,1.0,2,-2451.0,-2435.0,3876.3,89.1
1720155,439324,1.0,10,-1785.0,-548.0,3294.36,119.385
1761563,403904,0.0,155,-98.0,-98.0,507.96,507.96
2622020,222847,1.0,7,-526.0,-533.0,16432.425,16432.425
2597614,439950,0.0,39,-2455.0,-2455.0,5085.0,5085.0
2508732,345554,1.0,6,-2135.0,-2144.0,14611.545,14611.545
1419516,125484,0.0,30,-153.0,-153.0,346.995,346.995
2492554,324803,1.0,3,-1605.0,-1637.0,8204.13,8204.13
1531771,161759,1.0,5,-1572.0,-1582.0,15229.98,1870.11
1561367,288374,1.0,13,-260.0,-262.0,22197.825,22197.825
2287728,135519,0.0,1,-537.0,-537.0,5290.605,5290.605
2023064,335175,0.0,89,-1043.0,-1058.0,7875.0,7875.0
2444453,403262,1.0,9,-648.0,-668.0,5343.75,5343.75
2565366,162069,1.0,3,-2541.0,-2549.0,5494.545,5494.545
1642278,301813,1.0,3,-237.0,-253.0,13768.29,13768.29
1409965,103181,1.0,10,-2796.0,-2796.0,10104.21,10104.21
2459642,288122,1.0,1,-869.0,-890.0,5544.0,5544.0
2536104,115157,0.0,108,-77.0,-77.0,291.06,291.06
1179369,392814,0.0,76,-1374.0,-1396.0,3375.0,3375.0
2665339,411409,1.0,1,-652.0,-673.0,39319.155,39319.155
2353481,150382,1.0,5,-144.0,-145.0,12370.32,12370.32
1254677,246485,0.0,37,-1142.0,-1153.0,9000.0,9000.0
2184118,299217,0.0,17,-414.0,-414.0,6414.705,6414.705
1045929,226757,1.0,3,-1106.0,-1110.0,10907.775,10907.775
1942078,356269,1.0,6,-1246.0,-1246.0,12538.755,12538.755
1989557,326123,0.0,12,-2249.0,-2262.0,9000.0,9000.0
1745382,301781,2.0,21,-206.0,-208.0,18523.215,18523.215
1176544,300129,1.0,10,-719.0,-722.0,12797.91,12797.91
2580282,446743,1.0,22,-863.0,-870.0,39474.0,39474.0
2246249,173678,1.0,3,-400.0,-409.0,9733.905,9733.905
1012646,220066,1.0,21,-431.0,-447.0,22043.52,22043.52
2480445,218905,0.0,12,-86.0,-105.0,2250.0,2250.0
1406654,315492,1.0,1,-127.0,-129.0,24986.43,24986.43
1147255,120610,0.0,13,-248.0,-248.0,3.33,3.33
1599732,125815,1.0,8,-952.0,-970.0,6824.115,6824.115
1688253,327559,0.0,31,-1686.0,-1704.0,9000.0,9000.0
2248451,407521,0.0,63,-1227.0,-1227.0,1849.185,1849.185
1487563,451977,1.0,5,-1844.0,-1864.0,6952.095,6952.095
2761174,141795,1.0,1,-864.0,-894.0,8763.66,8763.66
2388815,233151,1.0,11,-2119.0,-2139.0,2123.1,2123.1
2632371,399887,1.0,3,-1237.0,-1297.0,2560.815,2560.815
1690469,370585,2.0,6,-391.0,-393.0,45864.36,45864.36
1840964,105746,0.0,3,-284.0,-284.0,2592.0,2592.0
1595130,196276,0.0,9,-454.0,-456.0,15008.4,15008.4
2426174,196168,1.0,16,-584.0,-596.0,13286.25,13286.25
2137746,130775,1.0,24,-614.0,-621.0,11551.32,11551.32
1575356,440581,1.0,14,-174.0,-198.0,22048.29,22048.29
1645549,260071,0.0,8,-2182.0,-2182.0,2250.0,2250.0
2114199,309043,0.0,47,-2211.0,-2211.0,209.835,209.835
1439409,223299,1.0,9,-369.0,-374.0,14150.205,14150.205
1472194,294303,0.0,91,-41.0,-41.0,171.81,171.81
1382084,243977,1.0,10,-235.0,-247.0,25692.48,25692.48
1077115,151314,1.0,1,-848.0,-849.0,31342.095,31342.095
1682073,312424,1.0,1,-2544.0,-2574.0,9624.555,9624.555
1531288,108984,0.0,70,-285.0,-285.0,133.695,133.695
1181213,178130,1.0,9,-1553.0,-1560.0,25783.92,25783.92
1061448,306732,0.0,74,-1687.0,-1687.0,106.2,106.2
1029579,120893,0.0,49,-212.0,-222.0,2433.33,2433.33
1358743,157190,0.0,2,-163.0,-163.0,275.625,275.625
1640602,237679,1.0,3,-422.0,-430.0,12646.035,12646.035
1082444,139912,0.0,14,-372.0,-372.0,0.225,0.225
2678944,368648,5.0,4,-299.0,-310.0,45988.2,54000.0
1011201,229100,0.0,9,-866.0,-866.0,4500.0,4500.0
2579737,197460,1.0,5,-1435.0,-1455.0,4261.905,4261.905
1613408,214916,0.0,14,-1861.0,-1859.0,9000.0,8730.0
2509517,175857,3.0,2,-278.0,-288.0,5921.775,5921.775
2345577,125799,1.0,1,-719.0,-738.0,3625.335,3625.335
1523884,393616,0.0,44,-1613.0,-1613.0,285.93,285.93
1726890,110142,1.0,2,-1940.0,-1965.0,3703.41,3703.41
2188637,284124,1.0,10,-327.0,-336.0,15451.38,15451.38
1417741,408506,3.0,7,-1259.0,-1266.0,14212.53,14212.53
2341398,389387,0.0,65,-1375.0,-1375.0,1125.0,1125.0
1864514,188652,1.0,11,-779.0,-772.0,5050.845,4709.295
1054693,138669,0.0,88,-816.0,-820.0,12375.0,12375.0
1568901,280496,1.0,11,-2047.0,-2054.0,5885.37,5885.37
1520679,413809,0.0,81,-1846.0,-1853.0,16200.0,9900.0
1256504,428696,1.0,7,-989.0,-1026.0,10580.085,10580.085
1614241,231720,1.0,4,-280.0,-277.0,7653.195,7212.78
2155183,321874,1.0,4,-791.0,-796.0,48325.86,48325.86
2126807,326517,1.0,9,-1783.0,-1783.0,5117.175,5117.175
2035066,404085,1.0,2,-825.0,-841.0,20969.19,20969.19
1767336,310469,1.0,3,-1516.0,-1556.0,5816.25,5816.25
2665791,298177,1.0,1,-1342.0,-1354.0,27928.845,27928.845
1252043,264057,0.0,52,-984.0,-984.0,9000.0,9000.0
1381375,339319,0.0,82,-1277.0,-1277.0,6750.0,6750.0
2052195,201824,0.0,65,-1017.0,-1044.0,6750.0,2250.0
1206195,169325,0.0,59,-1306.0,-1306.0,755.64,755.64
1679053,432174,0.0,23,-2414.0,-2411.0,9000.0,9000.0
1686850,423879,1.0,3,-2670.0,-2670.0,27778.32,27778.32
2186913,116027,0.0,3,-1238.0,-1238.0,4275.0,4275.0
2508789,249312,1.0,10,-1262.0,-1267.0,12909.105,12909.105
1041834,444664,1.0,3,-1152.0,-1165.0,11383.515,11383.515
1414324,385933,1.0,1,-2452.0,-2456.0,5349.96,5349.96
1184840,276013,0.0,13,-2522.0,-2522.0,5625.0,5625.0
1061480,100618,1.0,2,-1979.0,-2011.0,6107.265,6107.265
1681756,149398,1.0,2,-1103.0,-1106.0,15499.125,15499.125
1982798,109512,1.0,22,-1956.0,-1928.0,6538.23,30.06
2556469,448507,1.0,5,-1264.0,-1278.0,16924.32,16924.32
1557354,108262,0.0,154,-488.0,-499.0,6750.0,6750.0
2504933,160441,0.0,15,-2863.0,-2874.0,3375.0,3375.0
1181835,427024,1.0,8,-2551.0,-2629.0,6101.865,6101.865
1329728,225987,0.0,71,-1376.0,-1376.0,258.3,258.3
1375506,240778,0.0,115,-293.0,-293.0,4635.0,4635.0
2831552,125299,1.0,8,-936.0,-945.0,26476.38,26476.38
1717012,438496,1.0,24,-146.0,-174.0,19800.45,1098.045
1056622,220313,1.0,3,-1241.0,-1251.0,5038.2,5038.2
2372486,415171,0.0,19,-10.0,-10.0,3644.505,3644.505
1816716,333720,1.0,11,-69.0,-76.0,5590.935,5590.935
1751344,223043,0.0,68,-2165.0,-2194.0,940.815,940.815
1950793,277264,1.0,2,-1046.0,-1054.0,25076.34,25076.34
