SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
185577,0,Revolving loans,F,Y,N,1,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-14744,-483,-8754.0,-4660,9.0,1,1,0,1,0,0,,3.0,2,2,SUNDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.6423548360889296,0.1309471529360181,0.0876,0.0673,0.9846,0.7892,0.0584,0.0,0.1724,0.1667,0.2083,0.0687,0.0714,0.0695,0.0,0.0,0.0893,0.0698,0.9846,0.7975,0.0589,0.0,0.1724,0.1667,0.2083,0.0703,0.0781,0.0724,0.0,0.0,0.0885,0.0673,0.9846,0.792,0.0587,0.0,0.1724,0.1667,0.2083,0.0699,0.0727,0.0708,0.0,0.0,reg oper account,block of flats,0.0866,Panel,No,1.0,0.0,1.0,0.0,-1746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
117833,0,Cash loans,F,N,Y,1,247500.0,808650.0,23773.5,675000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.0116569999999999,-13918,-7007,-6392.0,-4747,,1,1,0,1,0,0,Core staff,3.0,1,1,FRIDAY,10,0,0,0,0,0,0,Government,,0.6472479731460711,0.6910212267577837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
320170,0,Cash loans,F,N,Y,0,157500.0,585000.0,21676.5,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-19693,-7170,-6662.0,-3215,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Industry: type 3,,0.695492445483041,0.8117227926101218,,,0.9801,,,,0.069,0.0417,,,,0.0134,,0.0,,,0.9801,,,,0.069,0.0417,,,,0.0139,,0.0,,,0.9801,,,,0.069,0.0417,,,,0.0136,,0.0,,,,,No,5.0,0.0,5.0,0.0,-1609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
390401,0,Cash loans,F,Y,Y,1,180000.0,612000.0,26059.5,612000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-13809,-1235,-7581.0,-2047,9.0,1,1,0,1,0,0,Cooking staff,3.0,3,3,FRIDAY,15,0,0,0,0,0,0,Government,,0.4576422737098526,0.4048783643353997,0.1165,0.0727,0.9786,0.7076,0.0148,0.0,0.2069,0.1667,0.2083,0.0265,0.0899,0.0552,0.0232,0.0513,0.1187,0.0755,0.9786,0.7190000000000001,0.015,0.0,0.2069,0.1667,0.2083,0.0271,0.0983,0.0575,0.0233,0.0543,0.1176,0.0727,0.9786,0.7115,0.0149,0.0,0.2069,0.1667,0.2083,0.027,0.0915,0.0562,0.0233,0.0524,reg oper account,block of flats,0.0778,"Stone, brick",No,2.0,0.0,2.0,0.0,-475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269842,0,Cash loans,F,N,Y,0,81000.0,227520.0,13189.5,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-24145,365243,-10015.0,-4793,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,XNA,,0.3284619052176204,0.5867400085415683,0.0186,0.0,0.9702,0.5920000000000001,0.0042,0.0,0.069,0.0833,0.125,0.0139,0.0134,0.0245,0.0077,0.0162,0.0189,0.0,0.9702,0.608,0.0042,0.0,0.069,0.0833,0.125,0.0142,0.0147,0.0255,0.0078,0.0171,0.0187,0.0,0.9702,0.5975,0.0042,0.0,0.069,0.0833,0.125,0.0142,0.0137,0.0249,0.0078,0.0165,reg oper account,block of flats,0.0251,Block,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
111036,0,Cash loans,F,Y,Y,0,135000.0,918000.0,30469.5,918000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-20204,-2259,-5560.0,-3479,16.0,1,1,1,1,1,0,Cleaning staff,2.0,3,2,WEDNESDAY,8,0,0,0,0,0,0,Transport: type 4,,0.6425206028437739,0.6658549219640212,0.0825,0.0657,0.9762,0.6736,0.0286,0.0,0.1379,0.1667,0.2083,0.0495,0.0672,0.0707,0.0,0.0,0.084,0.0682,0.9762,0.6864,0.0289,0.0,0.1379,0.1667,0.2083,0.0507,0.0735,0.0737,0.0,0.0,0.0833,0.0657,0.9762,0.6779999999999999,0.0288,0.0,0.1379,0.1667,0.2083,0.0504,0.0684,0.072,0.0,0.0,reg oper account,block of flats,0.0713,Panel,No,1.0,0.0,1.0,0.0,-140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
114611,0,Cash loans,M,N,Y,0,135000.0,539100.0,27652.5,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.00496,-22126,365243,-142.0,-2583,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.6489934646814256,0.3723336657058204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
290428,0,Cash loans,M,N,Y,1,315000.0,494550.0,42574.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Separated,House / apartment,0.04622,-13024,-1534,-981.0,-4227,,1,1,1,1,1,0,High skill tech staff,2.0,1,1,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.513782335705247,0.7456371132274257,0.6127042441012546,0.4433,0.1874,0.998,0.9728,0.2356,0.56,0.2414,0.6667,0.4583,0.1577,0.3497,0.4863,0.0541,0.1186,0.4517,0.1944,0.998,0.9739,0.2378,0.5639,0.2414,0.6667,0.4583,0.1613,0.382,0.5066,0.0545,0.1256,0.4476,0.1874,0.998,0.9732,0.2371,0.56,0.2414,0.6667,0.4583,0.1605,0.3557,0.495,0.0543,0.1211,reg oper account,block of flats,0.5371,"Stone, brick",No,1.0,0.0,1.0,0.0,-1918.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
284330,0,Cash loans,M,N,Y,2,270000.0,454500.0,19237.5,454500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00702,-13777,-460,-4185.0,-4369,,1,1,1,1,0,0,Laborers,4.0,2,2,FRIDAY,10,0,1,1,0,1,1,Construction,,0.1733857967057236,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
198241,0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-15540,-8568,-1322.0,-1819,,1,1,0,1,0,0,Medicine staff,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Medicine,,0.6071394123427742,0.6674577419214722,0.0619,0.0548,0.9876,0.83,0.0251,0.0,0.1379,0.1667,0.2083,0.0378,0.0504,0.0534,0.0,0.0,0.063,0.0569,0.9876,0.8367,0.0254,0.0,0.1379,0.1667,0.2083,0.0387,0.0551,0.0557,0.0,0.0,0.0625,0.0548,0.9876,0.8323,0.0253,0.0,0.1379,0.1667,0.2083,0.0385,0.0513,0.0544,0.0,0.0,reg oper account,block of flats,0.0558,Panel,No,3.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
193988,0,Cash loans,F,N,Y,0,112500.0,163512.0,9130.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-14728,-7071,-3736.0,-3733,,1,1,1,1,0,0,Medicine staff,2.0,2,2,THURSDAY,8,0,0,0,1,1,0,Medicine,,0.606210599384997,0.5867400085415683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,0.0,-1354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0
129012,0,Revolving loans,M,Y,Y,1,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,-13232,-2691,-3681.0,-3235,28.0,1,1,0,1,0,0,Laborers,3.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Industry: type 2,0.6034903116306212,0.4442967907327176,0.8317782304090495,0.2186,0.1822,0.9836,0.7756,0.1136,0.24,0.2069,0.3333,0.375,0.0841,0.1757,0.2313,0.0116,0.0138,0.2227,0.1891,0.9836,0.7844,0.1146,0.2417,0.2069,0.3333,0.375,0.0861,0.1919,0.241,0.0117,0.0147,0.2207,0.1822,0.9836,0.7786,0.1143,0.24,0.2069,0.3333,0.375,0.0856,0.1787,0.2355,0.0116,0.0141,reg oper account,block of flats,0.2441,Panel,No,2.0,0.0,2.0,0.0,-2479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
307458,0,Cash loans,F,N,Y,2,173250.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00702,-13219,-5542,-7342.0,-2795,,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Postal,,0.1762691189151176,0.1519345490496476,,,0.9781,,,,,,,,,0.0682,,,,,0.9782,,,,,,,,,0.0711,,,,,0.9781,,,,,,,,,0.0694,,,,,0.058,,No,6.0,0.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
111935,0,Cash loans,M,Y,N,0,126000.0,333337.5,21703.5,301500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.019101,-8783,-1678,-4590.0,-1446,15.0,1,1,1,1,0,0,Drivers,1.0,2,2,SATURDAY,15,0,0,0,0,1,1,Transport: type 3,0.1545571773751914,0.5899697603466089,0.7001838506835805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1534.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0
338171,0,Cash loans,F,N,Y,2,157500.0,555273.0,21645.0,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-14723,-1224,-401.0,-4131,,1,1,0,1,1,0,Core staff,4.0,2,2,THURSDAY,11,0,0,0,0,0,0,Medicine,,0.6236325988251373,0.5046813193144684,0.066,0.0796,0.9752,0.66,0.008,0.0,0.1379,0.1667,0.2083,0.0533,0.0538,0.0689,0.0039,0.0453,0.0672,0.0826,0.9752,0.6733,0.0081,0.0,0.1379,0.1667,0.2083,0.0546,0.0588,0.0717,0.0039,0.048,0.0666,0.0796,0.9752,0.6645,0.0081,0.0,0.1379,0.1667,0.2083,0.0543,0.0547,0.0701,0.0039,0.0463,reg oper account,block of flats,0.0542,Panel,No,0.0,0.0,0.0,0.0,-1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
243716,0,Cash loans,F,N,N,1,135000.0,156384.0,17815.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.019101,-15240,-1803,-3956.0,-4100,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.6676954347962079,0.5797274227921155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-725.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
143357,0,Cash loans,M,N,Y,0,90000.0,327024.0,15372.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-9251,-1489,-4518.0,-1918,,1,1,0,1,0,0,Laborers,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,Trade: type 7,,0.5337033119344637,0.3910549766342248,0.1237,0.0793,0.9791,0.7144,,0.0,0.069,0.1667,0.2083,0.0452,,0.0662,,0.0556,0.1261,0.0823,0.9791,0.7256,,0.0,0.069,0.1667,0.2083,0.0462,,0.069,,0.0589,0.1249,0.0793,0.9791,0.7182,,0.0,0.069,0.1667,0.2083,0.046,,0.0674,,0.0568,reg oper account,block of flats,0.0696,Monolithic,No,1.0,1.0,1.0,1.0,-1120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
302949,0,Cash loans,F,N,Y,2,270000.0,900000.0,25384.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-14738,-723,-5946.0,-4063,,1,1,0,1,1,0,Medicine staff,4.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5650379971216096,0.6386842693875221,0.7922644738669378,0.3392,0.2051,0.9826,,,0.36,0.3103,0.3333,,0.196,,0.3441,,0.0,0.3456,0.2128,0.9826,,,0.3625,0.3103,0.3333,,0.2005,,0.3585,,0.0,0.3425,0.2051,0.9826,,,0.36,0.3103,0.3333,,0.1995,,0.3503,,0.0,,block of flats,0.3151,Panel,No,1.0,0.0,1.0,0.0,-1597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
193650,0,Cash loans,F,N,Y,0,67500.0,90000.0,6858.0,90000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-19658,-3447,-9311.0,-3206,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.556225176118225,0.6986675550534175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-559.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
262614,0,Cash loans,F,N,N,0,67500.0,808650.0,26086.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.028663,-18856,-1152,-4009.0,-2371,,1,1,0,1,1,0,High skill tech staff,2.0,2,2,SATURDAY,20,0,0,0,0,0,0,Construction,,0.4444263715696276,0.3046721837533529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-413.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224806,0,Cash loans,M,N,Y,0,202500.0,601470.0,29065.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-23003,365243,-4030.0,-4860,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,14,0,0,0,1,0,0,XNA,0.8437775276367049,0.2611851365060636,0.5709165417729987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,-169.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
260382,0,Cash loans,F,Y,Y,1,112500.0,323194.5,23647.5,279000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11801,-1518,-3135.0,-782,20.0,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,0.2732359209365484,0.6636463780506391,,0.0124,0.0082,0.9702,0.5920000000000001,0.0067,0.0,0.069,0.0417,0.0417,0.0302,0.0101,0.0084,0.0,0.0,0.0126,0.0086,0.9702,0.608,0.0067,0.0,0.069,0.0417,0.0417,0.0309,0.011,0.0088,0.0,0.0,0.0125,0.0082,0.9702,0.5975,0.0067,0.0,0.069,0.0417,0.0417,0.0308,0.0103,0.0086,0.0,0.0,,block of flats,0.0103,"Stone, brick",Yes,3.0,1.0,3.0,0.0,-281.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
271340,0,Revolving loans,F,N,N,0,126000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,With parents,0.016612,-15897,-6708,-9974.0,-4500,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 1,,0.5717536255474499,0.2851799046358216,0.0247,0.0418,0.9727,0.626,0.0252,0.0,0.069,0.0833,0.125,0.0178,0.0202,0.0241,0.0,0.0,0.0252,0.0433,0.9727,0.6406,0.0254,0.0,0.069,0.0833,0.125,0.0182,0.022,0.0251,0.0,0.0,0.025,0.0418,0.9727,0.631,0.0254,0.0,0.069,0.0833,0.125,0.0181,0.0205,0.0246,0.0,0.0,reg oper account,block of flats,0.0328,"Stone, brick",No,0.0,0.0,0.0,0.0,-2059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
125977,0,Cash loans,M,Y,Y,1,225000.0,1436850.0,46480.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011703,-14515,-4397,-3830.0,-4232,8.0,1,1,0,1,0,0,Security staff,3.0,2,2,FRIDAY,16,0,1,1,0,0,0,Other,,0.2429565199059135,0.1229554179088549,0.0732,0.0908,0.9732,0.6328,0.0422,0.0,0.1379,0.1667,0.0417,0.0819999999999999,0.0572,0.0893,0.0116,0.0544,0.0746,0.0942,0.9732,0.6472,0.0426,0.0,0.1379,0.1667,0.0417,0.0839,0.0624,0.093,0.0117,0.0576,0.0739,0.0908,0.9732,0.6377,0.0425,0.0,0.1379,0.1667,0.0417,0.0834,0.0581,0.0909,0.0116,0.0555,reg oper account,block of flats,0.1072,"Stone, brick",No,3.0,0.0,3.0,0.0,-497.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
316791,0,Cash loans,M,N,Y,1,180000.0,688500.0,22752.0,688500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-16658,-124,-9226.0,-213,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6947926868790016,0.4866531565147181,0.101,,0.9791,,,0.0,0.2069,0.1667,,,,0.0892,,0.0181,0.1029,,0.9791,,,0.0,0.2069,0.1667,,,,0.093,,0.0192,0.102,,0.9791,,,0.0,0.2069,0.1667,,,,0.0909,,0.0185,,block of flats,0.0741,"Stone, brick",No,0.0,0.0,0.0,0.0,-641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104957,0,Cash loans,F,N,Y,0,103500.0,533668.5,23638.5,477000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-21479,365243,-6426.0,-4561,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,,0.504129295825268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
248703,0,Revolving loans,M,N,N,0,450000.0,1237500.0,61875.0,1237500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-12720,-3619,-6730.0,-1016,,1,1,0,1,1,0,Managers,2.0,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.5597955289917338,,0.0825,0.0691,0.9737,,,0.0,0.1379,0.1667,,0.0,,0.0706,,0.0,0.084,0.0717,0.9737,,,0.0,0.1379,0.1667,,0.0,,0.0736,,0.0,0.0833,0.0691,0.9737,,,0.0,0.1379,0.1667,,0.0,,0.0719,,0.0,,block of flats,0.0555,Panel,No,0.0,0.0,0.0,0.0,-305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
395172,0,Cash loans,F,N,Y,0,382500.0,1762110.0,48586.5,1575000.0,Family,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-13979,-1784,-361.0,-1126,,1,1,1,1,0,0,Medicine staff,2.0,1,1,WEDNESDAY,12,0,0,0,0,0,0,Other,0.5480865314128074,0.380738472424834,0.5531646987710016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-293.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
301171,0,Cash loans,F,Y,N,0,90000.0,490495.5,30136.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-10779,-2783,-4924.0,-2142,10.0,1,1,0,1,0,0,Core staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Government,0.4875461043007826,0.7151131042752484,0.5971924268337128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
346468,0,Cash loans,M,N,Y,0,207000.0,355536.0,24178.5,270000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-16946,-834,-495.0,-497,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,THURSDAY,11,0,1,1,0,1,1,Business Entity Type 3,,0.1606970935034709,0.3001077565791181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,-87.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
431299,0,Cash loans,F,N,N,0,157500.0,253737.0,15651.0,229500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.003069,-22799,365243,-4760.0,-2867,,1,0,0,1,0,0,,1.0,3,3,TUESDAY,13,0,0,0,0,0,0,XNA,,0.73827306307868,0.6075573001388961,0.0515,0.0598,0.9886,,,0.0,0.1379,0.1667,,0.0431,,0.031,,0.0,0.0525,0.062,0.9886,,,0.0,0.1379,0.1667,,0.0441,,0.0323,,0.0,0.052,0.0598,0.9886,,,0.0,0.1379,0.1667,,0.0438,,0.0315,,0.0,,block of flats,0.0421,"Stone, brick",No,0.0,0.0,0.0,0.0,-1745.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
